,MP/mp-1017539,MP/mp-1093993,MP/mp-1245015,MP/mp-1245109,MP/mp-1245209,MP/mp-1245255,MP/mp-13161,MP/mp-1986,MP/mp-2133,MP/mp-2229,MP/mp-2346983,MP/mp-997630,COD/cod-1011258,COD/cod-1011259,COD/cod-1534836,COD/cod-1536063,COD/cod-1537875,COD/cod-2107059,COD/cod-2300112,COD/cod-2300113,COD/cod-2300114,COD/cod-2300115,COD/cod-2300116,COD/cod-2300450,COD/cod-4517837,COD/cod-9004178,COD/cod-9004179,COD/cod-9004180,COD/cod-9004181,COD/cod-9008877,COD/cod-9011662,OQMD/oqmd-1106917,OQMD/oqmd-116025,OQMD/oqmd-117131,OQMD/oqmd-1223683,OQMD/oqmd-1230655,OQMD/oqmd-1343236,OQMD/oqmd-1343668,OQMD/oqmd-1343724,OQMD/oqmd-1343728,OQMD/oqmd-1439997,OQMD/oqmd-1442030,OQMD/oqmd-1442249,OQMD/oqmd-1443821,OQMD/oqmd-1443987,OQMD/oqmd-1444341,OQMD/oqmd-1472687,OQMD/oqmd-1472817,OQMD/oqmd-1473257,OQMD/oqmd-1474198,OQMD/oqmd-1479504,OQMD/oqmd-1479511,OQMD/oqmd-2029561,OQMD/oqmd-2029562,OQMD/oqmd-2029563,OQMD/oqmd-2029564,OQMD/oqmd-2029839,OQMD/oqmd-2029840,OQMD/oqmd-2029841,OQMD/oqmd-2029842,OQMD/oqmd-2029843,OQMD/oqmd-2029844,OQMD/oqmd-20684,OQMD/oqmd-20685,OQMD/oqmd-2170474,OQMD/oqmd-307732,OQMD/oqmd-328816,OQMD/oqmd-339274,OQMD/oqmd-4908,OQMD/oqmd-6958
COD/cod-9011662,0.745511232737571,0.36290199652785127,0.396529017447556,0.37122082619557784,0.41791436886828537,0.41481572052558047,0.87766487890595,0.17747740522565225,0.17637430686052746,1.0394221095096126,1.245887633472504,1.0321822587400553,0.1535850000000003,0.16333500000000023,1.0688641100881582,0.7459412275767958,0.20800079705908314,0.17272675695106066,0.1769580143468421,0.16790785109345774,0.15933160552872727,0.1478957377145007,0.14493905600921764,0.17660076809000036,0.5684684480153952,0.17738329119931673,0.17981353335256411,0.1759325378252643,0.17090294000000017,0.0004999999999997229,0.0,1.0584081100881582,1.0500294575505893,0.9007842930853793,0.1905694377317102,1.0439691033124383,1.0594511000881583,0.35882536008815835,1.0106256030387906,0.7411989999999986,1.0608720600881583,1.0584459900881584,0.3503708120389373,1.023141560088158,0.7158073312146254,1.0641308100881584,1.0590702750881582,1.0707716237150082,1.0598778750881581,0.7886257837717299,0.4406711970900705,0.4402790376871448,1.101659390152745,0.9566373850881584,1.049234504718974,0.34676892372141,0.18977997936906577,0.19005327634421998,0.18922325253758965,0.18804926571609393,0.18803403973811483,0.18986123011546718,0.9049152342614315,0.18567466214952044,0.19132924214678493,0.8998567798779264,1.0636916850881581,0.9025443944557767,0.18408756553356276,1.0629561100881584
OQMD/oqmd-1106917,0.6662627652703521,1.1083227699999996,0.8176553323556823,0.7982802913895468,0.775575313663095,0.798848780216534,0.7656552226687934,1.0728966346171744,1.0606115453866765,0.026850259513403252,1.13751106,0.05056231357126384,1.0457045474243625,1.1007111037217818,0.014787017008173198,0.9569403770421117,1.1227412901125278,1.0479765635800726,1.0577953893745926,1.041226311283188,1.024617092585347,1.0087854735214186,0.9977786519290772,1.0579992363910096,0.7557680225960928,1.0572451508269003,1.0599816222638037,1.0572451508269003,1.0599816222638037,1.058536301515172,1.0584081100881582,0.0,0.3590720277727488,0.7331077753364621,1.0942759995290827,0.6061211412268319,0.001475010603419591,0.6995827500000003,0.10138960500000005,0.9489949595134028,0.003484551507009215,5.357040974285354e-05,1.1370114772857902,0.8127687247853359,0.9236032907280296,0.00809311995339268,0.0009364427235287742,0.6331920905169452,0.002078561596501327,1.0188099238701263,0.7326664173096682,0.732692068622681,0.7428647599999998,0.8556538077271343,0.3607684481337321,1.11180698,1.0895747057358776,1.0883894647842998,1.0911732916632029,1.0875561897396673,1.0776404591221431,1.0891431957898772,0.7372387165125143,1.0862828644745495,1.0880359215280042,0.7321802621290092,0.007472103422815568,0.7348678767068595,1.067945268687538,0.006431843281673011
OQMD/oqmd-116025,0.6578841127327832,1.0999441174624307,0.8092766798181135,0.789901638851978,0.7671966611255261,0.7904701276789652,0.4562215856704359,1.0645179820796056,1.0522328928491076,0.3322217682593456,1.1291324074624312,0.32881633882572103,1.0373258948867936,1.092332451184213,0.373859044780922,0.9485617245045428,1.114362637574959,1.0395979110425038,1.0494167368370237,1.0328476587456192,1.0162384400477782,1.0004068209838497,0.9893999993915084,1.0496205838534407,0.7473893700585239,1.0488664982893314,1.0516029697262348,1.0488664982893314,1.0516029697262348,1.0501576489776032,1.0500294575505893,0.3590720277727488,0.0,0.4793409998498652,1.0858973469915139,0.2470491134540831,0.3605470383761684,0.6912040974624314,0.2914973582593454,0.7837196763400947,0.36255657927975804,0.3591255981824917,1.1286328247482214,0.804390072247767,0.6461866049426495,0.3671651477261415,0.3600084704962776,0.6248134379793764,0.36115058936925015,1.0104312713325574,0.7242877647720993,0.7243134160851121,0.7344861074624309,0.8472751551895654,0.004619610000000662,1.103428327462431,1.0811960531983087,1.080010812246731,1.082794639125634,1.0791775372020984,1.0692618065845743,1.0807645432523083,0.4834719410259174,1.0779042119369806,1.0796572689904353,0.47841348664241234,0.3665441311955644,0.4811011012202626,1.059566616149969,0.36550387105442184
OQMD/oqmd-117131,0.7028725008551504,0.9817235099157489,0.9083345006921038,0.8426849521786965,0.916619320102825,0.8911556680334964,0.03775384526111214,0.9152566448498654,0.9029713844152689,0.7599580348498645,1.2512328268697086,0.7473812448498651,0.8880642822742284,0.9430708385716473,0.7426883944158544,0.9825447049495017,0.9651010249623933,0.8905005718486132,0.900155124224459,0.883586046133054,0.866976827435213,0.8511452083712845,0.8401383867789431,0.9003589712408759,0.8895863847035876,0.8996213438391321,0.9023578407445072,0.8996213438391321,0.9023578407445072,0.900912488918034,0.9007842930853793,0.7331077753364621,0.4793409998498652,0.0,0.9366357343789482,0.3861197348498653,0.7316327647330425,0.8599993702921624,0.6970535855216968,1.1228562063400949,0.7313859289146905,0.7330542049267192,0.9793712121356561,0.8003779599999996,1.1255276047925147,0.7359944973610739,0.7321713326129333,0.5201972965542812,0.7310292137399608,0.9284442253612966,0.7034344789652147,0.7035155501628751,0.5856136931169811,0.7833923199999999,0.4819538548498654,1.0056786260986552,0.9349340451633736,0.9342116846198274,0.9359016115824712,0.9327410107965921,0.9230108861674289,0.9345113543443322,0.006745798692519678,0.9286425993244154,0.9332050878422078,0.00151462272530134,0.7353734808304968,0.0028742335020313092,0.9103050200474847,0.7343332206893542
OQMD/oqmd-1223683,0.8006062215333571,0.39876988596877583,0.4244357012333415,0.4070887156365024,0.45378225830920993,0.450683609966505,0.9135163201995189,0.021379364911908283,0.033664454142406264,1.0752899989505371,1.30098262226829,1.0680501481809799,0.04857145210472025,0.10626800047091711,1.1047319995290827,0.8010362163725819,0.028465290583445046,0.04629943594901009,0.03648061015449011,0.05304968824589462,0.06965890694373611,0.08624127952908278,0.0964973476000055,0.036276763138073154,0.6235634368111813,0.03703084870218243,0.034294377265279063,0.03703084870218243,0.034294377265279063,0.19060393773171014,0.1905694377317102,1.0942759995290827,1.0858973469915139,0.9366357343789482,0.0,1.0798369927533629,1.095318989529083,0.3946932495290829,1.0464934924797151,0.7454670004709167,1.0967399495290828,1.094313879529083,0.38623870147986183,1.0590094495290825,0.7200753316855435,1.099998699529083,1.0949381645290828,1.1066395131559328,1.0957457645290827,0.843720772567516,0.4765390865309951,0.4761469271280694,1.1375272795936695,0.992505274529083,1.0851023941598985,0.38263681316233455,0.007630470470917583,0.006176640470917594,0.003307420470917588,0.006719826040665122,0.016635540406939597,0.005132803739205993,0.9407666755550004,0.007993135054533251,0.011230790470917018,0.9357082211714953,1.0995595745290827,0.9383958357493456,0.026330730841544803,1.098823999529083
OQMD/oqmd-1230655,0.6518237584946323,1.0938837632242797,0.8032163255799625,0.783841284613827,0.7611363068873751,0.7844097734408142,0.36300032067043597,1.0584576278414546,1.0461725386109566,0.5792708817134287,1.1230720930239517,0.5758654522798041,1.0312655406486426,1.086272096946062,0.6209081582350051,0.9425013702663918,1.108302283336808,1.0335375568043528,1.0433563825988728,1.0267873045074682,1.0101780858096272,0.9943464667456987,0.9833396451533574,1.0435602296152897,0.7413290158203729,1.0428061440511804,1.0455426154880838,1.0428061440511804,1.0455426154880838,1.0440972947394522,1.0439691033124383,0.6061211412268319,0.2470491134540831,0.3861197348498653,1.0798369927533629,0.0,0.6075961518302515,0.6851437432242804,0.5385464717134285,0.8526779063400949,0.6096056927338411,0.6061747116365748,1.1225724705100704,0.798329718009616,0.7394078699426494,0.6142142611802246,0.6070575839503607,0.6187530837412254,0.6081997028233332,1.0043709170944064,0.7182274105339483,0.7182530618469611,0.7284257532242799,0.8412148009514144,0.24535269309309982,1.09736797322428,1.0751356989601577,1.07395045800858,1.076734284887483,1.0731171829639474,1.0632014523464233,1.0747041890141573,0.39025067602591745,1.0718438576988296,1.0735969147522844,0.3851922216424124,0.6135932446496475,0.3878798362202627,1.053506261911818,0.6125529845085049
OQMD/oqmd-1343236,0.6673057552703523,1.1093657599999998,0.8186983223556825,0.799323281389547,0.7766183036630951,0.7998917702165342,0.767130233272213,1.0739396246171746,1.0616545353866766,0.028325270116822843,1.1385540500000002,0.04908730296784425,1.0467475374243627,1.101754093721782,0.013312006404753607,0.9579833670421118,1.123784280112528,1.0490195535800728,1.0588383793745928,1.0422693012831883,1.0256600825853472,1.0098284635214188,0.9988216419290774,1.0590422263910098,0.756811012596093,1.0582881408269005,1.0610246122638038,1.0582881408269005,1.0610246122638038,1.0595792915151723,1.0594511000881583,0.001475010603419591,0.3605470383761684,0.7316327647330425,1.095318989529083,0.6075961518302515,0.0,0.7006257400000004,0.10034661499999986,0.9504699701168224,0.002009540903589624,0.0014214401936767374,1.1380544672857904,0.8138117147853361,0.9250783013314492,0.006618109349973089,0.0005385678798908167,0.6342350805169454,0.0006035509930817362,1.0198529138701264,0.7337094073096684,0.7337350586226812,0.74390775,0.8566967977271345,0.3622434587371517,1.11284997,1.0906176957358777,1.0894324547843,1.092216281663203,1.0885991797396675,1.0786834491221433,1.0901861857898774,0.7357637059090947,1.0873258544745497,1.0890789115280044,0.7308910107364022,0.005997092819395977,0.7333928661034399,1.068988258687538,0.00495683267825342
OQMD/oqmd-1343668,0.769446928568573,0.4087400199999993,0.2713981840321775,0.31992942386762735,0.23022557278699018,0.28244646894433956,0.8333033702921626,0.37331388461717463,0.36102879538667665,0.6805967494214546,1.269823329303506,0.673356898651897,0.34612179742436266,0.401128353721782,0.7100387500000003,0.7698769234077978,0.42315854011252796,0.3483938135800728,0.3582126393745928,0.3416435612831883,0.34107961029216227,0.36559279165834857,0.36811888029216266,0.35841648639100976,0.5924041438463972,0.3576624008269005,0.36039887226380385,0.3576624008269005,0.36039887226380385,0.3589535515151723,0.35882536008815835,0.6995827500000003,0.6912040974624314,0.8599993702921624,0.3946932495290829,0.6851437432242804,0.7006257400000004,0.0,0.6518002429506327,0.46503962970783697,0.7020467000000004,0.6996206300000005,0.43742872728578996,0.6643161999999996,0.4396479609224637,0.7053054500000004,0.7002449150000003,0.7119462636268499,0.7010525150000002,0.8125614796027318,0.46152733430094717,0.4615501260949211,0.7428340300645866,0.5978120250000001,0.690409144630816,0.41222422999999964,0.3899919557358773,0.3888067147842995,0.3915905416632026,0.387973439739667,0.3780577091221433,0.3895604457898769,0.8647693702921626,0.38670011447454966,0.38845317152800396,0.8589283702921628,0.7048663250000002,0.8620317602921626,0.3683625186875381,0.7041307500000005
OQMD/oqmd-1343724,0.6184802582209845,1.060540262950632,0.7698728253063147,0.7504977843401792,0.7277928066137274,0.7510662731671665,0.69808055315539,1.0251141275678068,1.0128290383373089,0.12037560557854565,1.0897285529506324,0.1184633523003158,0.9979220403749949,1.0529285966724142,0.09093360500000003,0.9091578699927441,1.0749587830631602,1.000194056530705,1.010012882325225,0.9934438042338205,0.9768345855359795,0.961002966472051,0.9499961448797096,1.010216729341642,0.7079855155467252,1.0094626437775327,1.012199115214436,1.0094626437775327,1.012199115214436,1.0107537944658045,1.0106256030387906,0.10138960500000005,0.2914973582593454,0.6970535855216968,1.0464934924797151,0.5385464717134285,0.10034661499999986,0.6518002429506327,0.0,0.8814202899999994,0.09892565499999995,0.10135172499999978,1.0892289702364226,0.7649862177359683,0.8560286212146262,0.09566690499999986,0.10072744,0.5854095834675777,0.09991984000000009,0.9710274168207587,0.6848839102603006,0.6849095615733134,0.6950822529506322,0.8078713006777667,0.2931937786203287,1.0640244729506323,1.04179219868651,1.0406069577349322,1.0433907846138353,1.0397736826902997,1.0298579520727755,1.0413606887405096,0.701184526697749,1.0385003574251819,1.0402534144786366,0.696126072314244,0.09610603000000006,0.6988136868920942,1.0201627616381703,0.09684160499999983
OQMD/oqmd-1343728,0.7785061659375478,0.7003792249341161,0.419969164413867,0.46455188081419374,0.4054636838575729,0.43752960084874815,1.096160206340095,0.76684486,0.7528476314935384,0.9221446999999996,1.2788825666724808,0.918739270566375,0.770198999999999,0.6391989999999996,0.963781976521576,0.7789361607767726,0.7170017098874717,0.7484989999999998,0.7407989999999995,0.7559989999999996,0.7711989999999997,0.7852989999999997,0.7951989999999998,0.7408909999999995,0.601463381215372,0.7407989999999995,0.7368989999999997,0.7407989999999995,0.7368989999999997,0.7406989999999993,0.7411989999999986,0.9489949595134028,0.7837196763400947,1.1228562063400949,0.7454670004709167,0.8526779063400949,0.9504699701168224,0.46503962970783697,0.8814202899999994,0.0,0.9524795110204121,0.9490485299231457,0.6827293599999997,0.8247914410247459,0.5924176926354736,0.9570880794667955,0.9499314022369316,0.7031136909340256,0.9510735211099042,0.8216207169717067,0.7243841703488796,0.7244069621428535,0.7394253068830183,0.7819063590518214,0.7883392863400944,0.6764241087512093,0.7378365299999992,0.7392903599999991,0.7421595799999992,0.7460739899999989,0.735440689999999,0.7403888299999992,1.127626206340095,0.7534601355254491,0.7342362099999997,1.1217852063400953,0.9564670629362184,1.124888596340095,0.7302582699999998,0.9554268027950759
OQMD/oqmd-1439997,0.6687267152703522,1.1107867199999997,0.8201192823556824,0.8007442413895469,0.7780392636630951,0.8013127302165342,0.7691397741758026,1.0753605846171745,1.0630754953866766,0.030334811020412467,1.1399750100000001,0.047077762064254625,1.0481684974243626,1.103175053721782,0.011302465501163983,0.9594043270421118,1.1252052401125279,1.0504405135800727,1.0602593393745927,1.0436902612831882,1.0270810425853472,1.0112494235214187,1.0002426019290773,1.0604631863910097,0.7582319725960929,1.0597091008269004,1.0624455722638038,1.0597091008269004,1.0624455722638038,1.0610002515151722,1.0608720600881583,0.003484551507009215,0.36255657927975804,0.7313859289146905,1.0967399495290828,0.6096056927338411,0.002009540903589624,0.7020467000000004,0.09892565499999995,0.9524795110204121,0.0,0.0034309810972663612,1.1394754272857903,0.815232674785336,0.9270878422350388,0.004608568446383465,0.0025481087834804406,0.6356560405169454,0.0014059899105078877,1.0212738738701264,0.7351303673096683,0.7351560186226811,0.7453287099999999,0.8581177577271344,0.3642529996407413,1.11427093,1.0920386557358777,1.0908534147842999,1.093637241663203,1.0900201397396674,1.0801044091221432,1.0916071457898773,0.733754165005505,1.0887468144745496,1.0904998715280043,0.7329005516399918,0.003987551915806353,0.7313833251998503,1.070409218687538,0.002947291774663796
OQMD/oqmd-1442030,0.6663006452703524,1.1083606499999998,0.8176932123556826,0.7983181713895471,0.7756131936630952,0.7988866602165343,0.7657087930785362,1.0729345146171747,1.0606494253866767,0.026903829923146105,1.1375489400000003,0.050508743161520986,1.0457424274243627,1.100748983721782,0.014733446598430344,0.9569782570421119,1.122779170112528,1.048014443580073,1.0578332693745929,1.0412641912831884,1.0246549725853473,1.0088233535214188,0.9978165319290775,1.0580371163910098,0.755805902596093,1.0572830308269006,1.060019502263804,1.0572830308269006,1.060019502263804,1.0585741815151724,1.0584459900881584,5.357040974285354e-05,0.3591255981824917,0.7330542049267192,1.094313879529083,0.6061747116365748,0.0014214401936767374,0.6996206300000005,0.10135172499999978,0.9490485299231457,0.0034309810972663612,0.0,1.1370493572857905,0.8128066047853362,0.9236568611377725,0.008039549543649827,0.0008828723137859207,0.6332299705169455,0.0020249911867584736,1.0188478038701265,0.7327042973096685,0.7327299486226813,0.7429026400000001,0.8556916877271346,0.36082201854347495,1.1118448600000002,1.0896125857358778,1.0884273447843,1.0912111716632031,1.0875940697396675,1.0776783391221434,1.0891810757898774,0.7371851461027714,1.0863207444745497,1.0880738015280045,0.7321266917192664,0.0074185330130727145,0.7348143062971166,1.0679831486875382,0.006378272871930157
OQMD/oqmd-1442249,0.7663300107556026,0.02868870728579065,0.3380593774475571,0.3387311858962434,0.36143616362269526,0.33816269706925617,0.9562517979562268,0.36485933656795355,0.35257424733745557,1.1180254767072446,1.2667064114905355,1.1107849457625196,0.3376672493751416,0.39267380567256094,1.1474674772857902,0.7667600055948274,0.4147039920633069,0.33993926553085174,0.3497580913253717,0.3331890132339672,0.3165797945361257,0.29999742195077905,0.28974135387985633,0.3499619383417887,0.5892872260334268,0.3492078527776794,0.35194432421458277,0.3492078527776794,0.35194432421458277,0.3504990034659512,0.3503708120389373,1.1370114772857902,1.1286328247482214,0.9793712121356561,0.38623870147986183,1.1225724705100704,1.1380544672857904,0.43742872728578996,1.0892289702364226,0.6827293599999997,1.1394754272857903,1.1370493572857905,0.0,0.6727707480492207,0.6573376912146265,1.1427341772857904,1.1376736422857903,0.720400811676071,1.1384812422857902,0.8094445617897614,0.404345059976122,0.4043194086631092,0.7512885781138077,0.6062665730492212,1.127837871916606,0.02630741396299907,0.3815373913629472,0.38035215367808783,0.38313597734166693,0.3795188754391967,0.36960316107292224,0.38110589774065584,0.9835021533117083,0.3782455664253286,0.37999860711114275,0.9784436989282033,1.1422950522857902,0.9811313135060535,0.35990797063831703,1.1415594772857904
OQMD/oqmd-1443821,0.6018690560052851,0.6602395635603067,0.634573748295741,0.6519207338925801,0.6052271912198726,0.6083258395625775,0.7736819599999993,1.0376300846171742,1.0253449953866762,0.7937827242067903,1.1022445100000007,0.7865421932620653,1.0104379974243622,1.0654445537217816,0.8232247247853359,0.7057884567672317,1.0874747401125275,1.0127100135800724,1.0225288393745924,1.0059597612831879,0.9893505425853464,0.9727681699999997,0.962512101929077,1.0227326863910093,0.6623631250862823,1.0219786008269,1.0247150722638034,1.0219786008269,1.0247150722638034,1.0232697515151719,1.023141560088158,0.8127687247853359,0.804390072247767,0.8003779599999996,1.0590094495290825,0.798329718009616,0.8138117147853361,0.6643161999999996,0.7649862177359683,0.8247914410247459,0.815232674785336,0.8128066047853362,0.6727707480492207,0.0,0.6178195999999998,0.8184914247853361,0.813430889785336,0.2801806634457189,0.8142384897853359,0.8393362617528997,0.5824703629980874,0.5828625224010131,0.2875489278016321,0.06650417500000039,0.8035951194161517,0.6763726363667479,1.0543081394121678,1.0531229017273085,1.0559067253908876,1.0522896234884174,1.042373909122143,1.0538766457898765,0.8051479599999993,1.0510163144745492,1.0527693551603634,0.79930696,0.8180522997853359,0.8024103499999997,1.0326787186875377,0.8173167247853361
OQMD/oqmd-1443987,0.805186993657754,0.6749875561487428,0.3638307059531809,0.4072379377877233,0.38876057681674414,0.379935915127795,1.1024081906130854,0.7414531912146267,0.7274559627081651,0.8967530312146264,1.305563394392687,0.8933476017810018,0.7448073312146257,0.6138073312146264,0.9383903077362028,0.8056169884969788,0.6916100411020984,0.7231073312146266,0.7154073312146263,0.7306073312146264,0.7458073312146265,0.7599073312146265,0.7698073312146265,0.7154993312146263,0.6281442089355782,0.7154073312146263,0.7115073312146265,0.7154073312146263,0.7115073312146265,0.7153073312146261,0.7158073312146254,0.9236032907280296,0.6461866049426495,1.1255276047925147,0.7200753316855435,0.7394078699426494,0.9250783013314492,0.4396479609224637,0.8560286212146262,0.5924176926354736,0.9270878422350388,0.9236568611377725,0.6573376912146265,0.6178195999999998,0.0,0.9316964106814223,0.9245397334515584,0.6654496636268501,0.9256818523245309,0.8483015446919129,0.5133818772636611,0.5134528973399966,0.7140336380976451,0.5513154250000003,0.6439125446308158,0.651032439965836,0.7124448612146259,0.7138986912146259,0.7167679112146259,0.7206823212146256,0.7100490212146258,0.714997161214626,1.1296585459685669,0.7280684667400759,0.7088445412146265,1.1246000915850618,0.9310753941508452,1.127287706162912,0.7048666012146265,0.9300351340097026
OQMD/oqmd-1444341,0.6719854652703523,1.1140454699999998,0.8233780323556825,0.804002991389547,0.7812980136630951,0.8045714802165342,0.7737483426221861,1.0786193346171746,1.0663342453866766,0.03494337946679593,1.1432337600000002,0.04246919361787116,1.0514272474243627,1.106433803721782,0.006693897054780518,0.9626630770421118,1.128463990112528,1.0536992635800728,1.0635180893745928,1.0469490112831883,1.0303397925853472,1.0145081735214188,1.0035013519290774,1.0637219363910098,0.761490722596093,1.0629678508269005,1.0657043222638038,1.0629678508269005,1.0657043222638038,1.0642590015151723,1.0641308100881584,0.00809311995339268,0.3671651477261415,0.7359944973610739,1.099998699529083,0.6142142611802246,0.006618109349973089,0.7053054500000004,0.09566690499999986,0.9570880794667955,0.004608568446383465,0.008039549543649827,1.1427341772857904,0.8184914247853361,0.9316964106814223,0.0,0.007156677229863906,0.6389147905169454,0.006014558356891353,1.0245326238701264,0.7383891173096684,0.7384147686226812,0.74858746,0.8613765077271345,0.3688615680871248,1.11752968,1.0952974057358777,1.0941121647843,1.096895991663203,1.0932788897396675,1.0833631591221433,1.0948658957898774,0.7292486986685542,1.0920055644745497,1.0937586215280044,0.7375091200863753,0.000621016530577112,0.7331202638590426,1.073667968687538,0.0016612766717196692
OQMD/oqmd-1472687,0.6669249302703522,1.1089849349999996,0.8183174973556824,0.7989424563895469,0.776237478663095,0.7995109452165341,0.7665916653923222,1.0735587996171745,1.0612737103866765,0.027786702236932026,1.138173225,0.049625870847735065,1.0463667124243625,1.1013732687217819,0.013850574284644424,0.9576025420421117,1.1234034551125278,1.0486387285800727,1.0584575543745927,1.0418884762831881,1.025279257585347,1.0094476385214186,0.9984408169290773,1.0586614013910096,0.7564301875960928,1.0579073158269003,1.0606437872638037,1.0579073158269003,1.0606437872638037,1.0591984665151721,1.0590702750881582,0.0009364427235287742,0.3600084704962776,0.7321713326129333,1.0949381645290828,0.6070575839503607,0.0005385678798908167,0.7002449150000003,0.10072744,0.9499314022369316,0.0025481087834804406,0.0008828723137859207,1.1376736422857903,0.813430889785336,0.9245397334515584,0.007156677229863906,0.0,0.6338542555169453,0.0011421188729725529,1.0194720888701263,0.7333285823096682,0.733354233622681,0.7435269249999998,0.8563159727271343,0.3617048908572609,1.112469145,1.0902368707358776,1.0890516297842998,1.091835456663203,1.0882183547396673,1.0783026241221432,1.0898053607898772,0.7363022737889855,1.0869450294745495,1.0886980865280043,0.7312438194054804,0.006535660699286794,0.7339314339833307,1.068607433687538,0.005495400558144237
OQMD/oqmd-1472817,0.6494991196321354,0.707869627187157,0.6822038119225913,0.6995507975194304,0.6528572548467229,0.6559559031894278,0.4935012965542809,1.0852601482440245,1.0729750590135265,0.6142060899383996,1.14987457362685,0.6069655589936747,1.0580680610512125,1.113074617348632,0.6436480905169453,0.753418520394082,1.1351048037393778,1.0603400772069227,1.0701589030014427,1.0535898249100382,1.0369806062121967,1.02039823362685,1.0101421655559273,1.0703627500178596,0.7099931887131326,1.0696086644537504,1.0723451358906537,1.0696086644537504,1.0723451358906537,1.0708998151420221,1.0707716237150082,0.6331920905169452,0.6248134379793764,0.5201972965542812,1.1066395131559328,0.6187530837412254,0.6342350805169454,0.7119462636268499,0.5854095834675777,0.7031136909340256,0.6356560405169454,0.6332299705169455,0.720400811676071,0.2801806634457189,0.6654496636268501,0.6389147905169454,0.6338542555169453,0.0,0.6346618555169452,0.88696632537975,0.6301004266249377,0.6304925860278634,0.2575649110169156,0.26319502344571966,0.624018485147761,0.7240026999935982,1.1019382030390181,1.1007529653541588,1.1035367890177379,1.0999196871152677,1.0900039727489932,1.1015067094167268,0.5249672965542809,1.0986463781013995,1.1003994187872137,0.5191262965542816,0.6384756655169452,0.5222296865542813,1.080308782314388,0.6377400905169455
OQMD/oqmd-1473257,0.6677325302703521,1.1097925349999995,0.8191250973556823,0.7997500563895468,0.7770450786630949,0.800318545216534,0.7677337842652947,1.0743663996171744,1.0620813103866764,0.02892882110990458,1.138980825,0.04848375197476251,1.0471743124243624,1.1021808687217818,0.01270845541167187,0.9584101420421116,1.1242110551125277,1.0494463285800726,1.0592651543745926,1.042696076283188,1.026086857585347,1.0102552385214185,0.9992484169290772,1.0594690013910095,0.7572377875960927,1.0587149158269002,1.0614513872638036,1.0587149158269002,1.0614513872638036,1.060006066515172,1.0598778750881581,0.002078561596501327,0.36115058936925015,0.7310292137399608,1.0957457645290827,0.6081997028233332,0.0006035509930817362,0.7010525150000002,0.09991984000000009,0.9510735211099042,0.0014059899105078877,0.0020249911867584736,1.1384812422857902,0.8142384897853359,0.9256818523245309,0.006014558356891353,0.0011421188729725529,0.6346618555169452,0.0,1.0202796888701262,0.7341361823096682,0.734161833622681,0.7443345249999997,0.8571235727271342,0.3628470097302334,1.1132767449999998,1.0910444707358775,1.0898592297842997,1.0926430566632028,1.0890259547396672,1.079110224122143,1.0906129607898771,0.7351601549160129,1.0877526294745494,1.0895056865280042,0.7314945617294839,0.005393541826314241,0.7327893151103582,1.0694150336875379,0.004353281685171684
OQMD/oqmd-1474198,0.35254715859977415,0.8183014996934763,0.5411632955705543,0.4926320557351045,0.5823359068157417,0.5301150106583923,0.9053248111818673,0.8568119502163043,0.8508828646386464,0.9998239232915807,0.624205984729544,0.9925833923468557,0.8609296076195707,0.7883291579957628,1.0292659238701263,0.5517084627799109,0.826289413240143,0.849560770299226,0.8406807902992262,0.8524970902992262,0.865884970299226,0.8675959302992262,0.8850457002992265,0.8518084480680241,0.38980502307827525,0.8423332302992259,0.841516610299226,0.837649810299226,0.8475408867648373,0.7883667322265069,0.7886257837717299,1.0188099238701263,1.0104312713325574,0.9284442253612966,0.843720772567516,1.0043709170944064,1.0198529138701264,0.8125614796027318,0.9710274168207587,0.8216207169717067,1.0212738738701264,1.0188478038701265,0.8094445617897614,0.8393362617528997,0.8483015446919129,1.0245326238701264,1.0194720888701263,0.88696632537975,1.0202796888701262,0.0,0.7756666548247151,0.7755766181624892,0.9178540918174867,0.7728320867529002,1.009636318500942,0.8068445452534347,0.8416389222692569,0.8395911978989012,0.8426713368791972,0.8449697456043823,0.8419485603944694,0.8397378669678228,0.9325751665373487,0.8486155481497057,0.8379602254962075,0.9275167121538437,1.0240934988701262,0.930204326731694,0.8364452240846261,1.0233579238701265
